"Year.of.Observation","Month.of.Observation","County","National.Database.Number","Nmfs.Regional.Number","Examiner.Name","Stranding.Agreement.Authority","Region","State","Body.of.Water","Latitude","Latitude.Actual.Estimate","Longitude","Longitude.Actual.Estimate","How.lat.long.determined","Findings.of.Human.Interaction","Observation.Date","Observation.Status","Not.Able.to.Examine","Date.of.Examination","Year.of.Examination","Month.of.Examination","Day.of.Examination","Condition.at.Examination","Left.at.Site","Sex","Age.Class","Length","Length.Units","Length.actual.estimate","Weight","Weight.Units","Weight.actual.estimate","Necropsied.Flag","Stranding.Necropsied.By","Additional.Remarks","Cetacean.Common.Name","Water.Body","mean_lat","mean_long","Long_error","Lat_error","long_corr","lat_corr","sci_name","Date","Msquid_N","Herring","Anch","Sard","MEI","NPGO","PDO","SST_39","SST_44","Upwelling_39","Upwelling_45","Wind_39","Wind_44","ENSO_cat","MEI_lag1","NPGO_lag1","PDO_lag1","SST_39_lag1","SST_44_lag1","Upwelling_39_lag1","Upwelling_45_lag1","Wind_39_lag1","Wind_44_lag1","ENSO_cat_lag1","MEI_lag2","NPGO_lag2","PDO_lag2","SST_39_lag2","SST_44_lag2","Upwelling_39_lag2","Upwelling_45_lag2","Wind_39_lag2","Wind_44_lag2","ENSO_cat_lag2","MEI_lag3","NPGO_lag3","PDO_lag3","SST_39_lag3","SST_44_lag3","Upwelling_39_lag3","Upwelling_45_lag3","Wind_39_lag3","Wind_44_lag3","ENSO_cat_lag3","SST_39_anom","SST_44_anom","SST_39_anom_lag1","SST_44_anom_lag1","SST_39_anom_lag2","SST_44_anom_lag2","SST_39_anom_lag3","SST_44_anom_lag3","CBA_North","CBA_South","CBA_North_lag1","CBA_South_lag1","CBA_North_lag2","CBA_South_lag2","CBA_North_lag3","CBA_South_lag3","Season","type"
2016,"NOV","Lincoln","NW-2016-1192697","16NWR11025","Jim Rice","Marine Mammal Institute, OSU","NW","OR","Pacific Ocean","44.431214","NA","-124.0849","NA","GPS","CBD","2016-NOV-29","Alive","N","2016-NOV-29","2016","NOV","29","Alive","N","Female","Adult","210","cm","estimate","0","lb","estimate","Y","OSU VDL","NA","Striped dolphin","OR_Coast","44.6431007619048","-124.077402933333","0.00749706666667294","0.211886761904765","-124.0849","44.431214","Stenella coeruleoalba",2016-11-01,0.450263,0.0479869,0.0265565,0.0138274,0.175,-0.33754253,0.52,NA,12.62,184.2546,46.4062,-2.02285,-3.139538,"El Nino",0.312,-0.011316369,1.25,NA,15.132,289.3337,34.9409,-4.74274,-4.633129,"El Nino",1.001,-0.7035365,2.03,11.631,14.251,247.456,34.5632,-4.71903,NA,"El Nino",1.699,-0.38681373,2.35,11.584,13.303,210.3533,41.3099,-3.36398,-4.995475,"El Nino",NA,-0.578772727,NA,1.427409091,0.58012,0.559863636,0.515956522,1.009954545,NA,NA,NA,NA,NA,NA,NA,NA,"Fall","Dolphinidae"
2016,"OCT","Pierce","NW-2016-1193476","16NWR10046","Dyanna Lambourn","WDFW/MMI","NW","WA","Puget Sound","47.2555","actual","-123","actual","NA","CBD","2016-OCT-09","Fresh Dead","Y","NA","NA","NA","NA","Fresh Dead","N","Unid","Calf","100","cm","estimate","18","kg","estimate","N","NA","RP Found 8 a.m. .a dead hbr. porpoise pup (newborn?) it was 36 "" long & 35-40 lbs. Took pictures and decided since it was the weekend he would ""return it to the sea"".","Harbor porpoise","Inland_WA","47.28106856","-122.70892556","0.291074440000003","0.0255685600000035","-123","47.2555","Phocoena phocoena",2016-10-01,0.450263,0.0479869,0.0265565,0.0138274,0.312,-0.011316369,1.25,NA,15.132,289.3337,34.9409,-4.74274,-4.633129,"El Nino",1.001,-0.7035365,2.03,11.631,14.251,247.456,34.5632,-4.71903,NA,"El Nino",1.699,-0.38681373,2.35,11.584,13.303,210.3533,41.3099,-3.36398,-4.995475,"El Nino",2.07,-0.17008705,2.62,12.004,12.59,115.8,-10.0043,-3.40319,-0.908217,"El Nino",NA,1.427409091,0.58012,0.559863636,0.515956522,1.009954545,1.020958333,1.85135,NA,NA,NA,NA,NA,NA,-0.95860475,0.41451037,"Fall","Other"
2016,"OCT","Clatsop","NW-2016-1192143","16NWR10023","D. Duffield","Portland State University","NA","OR","Pacific Ocean","46.20149","actual","-123.99523","NA","NA","CBD","2016-OCT-18","Fresh Dead","N","2016-OCT-18","2016","OCT","18","Fresh Dead","N","Male","Subadult","208.5","cm","actual","NA","NA","NA","Y","Duffield and D'Alessandro","NA","Striped dolphin","OR_Coast","46.0220062222892","-123.950367246988","0.0448627530120405","-0.179483777710843","-123.99523","46.20149","Stenella coeruleoalba",2016-10-01,0.450263,0.0479869,0.0265565,0.0138274,0.312,-0.011316369,1.25,NA,15.132,289.3337,34.9409,-4.74274,-4.633129,"El Nino",1.001,-0.7035365,2.03,11.631,14.251,247.456,34.5632,-4.71903,NA,"El Nino",1.699,-0.38681373,2.35,11.584,13.303,210.3533,41.3099,-3.36398,-4.995475,"El Nino",2.07,-0.17008705,2.62,12.004,12.59,115.8,-10.0043,-3.40319,-0.908217,"El Nino",NA,1.427409091,0.58012,0.559863636,0.515956522,1.009954545,1.020958333,1.85135,NA,NA,NA,NA,NA,NA,-0.95860475,0.41451037,"Fall","Dolphinidae"
2016,"OCT","Clallam","NW-2016-1193369","16NWR10041","Jonathan Scordino","Makah Fisheries Management","NW","WA","Pacific Ocean","48.3291","estimate","-125","estimate","Internet/Software","CBD","2016-OCT-10","Advanced Decomposition","N","2016-OCT-11","2016","OCT","11","Advanced Decomposition","N","Unid","Adult","160","cm","actual","NA","NA","NA","N","NA","NA","Harbor porpoise","Inland_WA","48.1414415904762","-124.188283641509","0.811716358490571","-0.187658409523806","-125","48.3291","Phocoena phocoena",2016-10-01,0.450263,0.0479869,0.0265565,0.0138274,0.312,-0.011316369,1.25,NA,15.132,289.3337,34.9409,-4.74274,-4.633129,"El Nino",1.001,-0.7035365,2.03,11.631,14.251,247.456,34.5632,-4.71903,NA,"El Nino",1.699,-0.38681373,2.35,11.584,13.303,210.3533,41.3099,-3.36398,-4.995475,"El Nino",2.07,-0.17008705,2.62,12.004,12.59,115.8,-10.0043,-3.40319,-0.908217,"El Nino",NA,1.427409091,0.58012,0.559863636,0.515956522,1.009954545,1.020958333,1.85135,NA,NA,NA,NA,NA,NA,-0.95860475,0.41451037,"Fall","Other"
2016,"OCT","Lincoln","NW-2016-1192679","16NWR10027","Jim Rice","Marine Mammal Institute, OSU","NW","OR","Pacific Ocean","44.457823","NA","-124.082446","NA","GPS","CBD","2016-OCT-18","Fresh Dead","N","2016-OCT-18","2016","OCT","18","Fresh Dead","N","Male","Adult","200","cm","estimate","87","kg","actual","Y","OSU VDL","NA","Striped dolphin","OR_Coast","44.6431007619048","-124.077402933333","0.00504306666665855","0.185277761904764","-124.082446","44.457823","Stenella coeruleoalba",2016-10-01,0.450263,0.0479869,0.0265565,0.0138274,0.312,-0.011316369,1.25,NA,15.132,289.3337,34.9409,-4.74274,-4.633129,"El Nino",1.001,-0.7035365,2.03,11.631,14.251,247.456,34.5632,-4.71903,NA,"El Nino",1.699,-0.38681373,2.35,11.584,13.303,210.3533,41.3099,-3.36398,-4.995475,"El Nino",2.07,-0.17008705,2.62,12.004,12.59,115.8,-10.0043,-3.40319,-0.908217,"El Nino",NA,1.427409091,0.58012,0.559863636,0.515956522,1.009954545,1.020958333,1.85135,NA,NA,NA,NA,NA,NA,-0.95860475,0.41451037,"Fall","Dolphinidae"
2016,"OCT","Grays Harbor","NW-2016-1193156","16NWR10040","Jessie Huggins","Cascadia Research","NW","WA","Pacific Ocean","47.509","estimate","-124","estimate","Internet/Software","CBD","2016-OCT-23","Moderate Decomposition","Y","NA","NA","NA","NA","Moderate Decomposition","N","Unid","Subadult","915","cm","estimate","NA","NA","NA","N","NA","seen by another party a few days prior to report, Liam forwarded to us. On Quinault tribal land, unable to access without tribal escort. Tried to work with tribe but unable to get to animal due to weather, tides, and unavailability of escort.","Sperm whale","WA_Coast","47.059031","-124.159597888889","-0.159597888888882","-0.449969000000003","-124","47.509","Physeter macrocephalus",2016-10-01,0.450263,0.0479869,0.0265565,0.0138274,0.312,-0.011316369,1.25,NA,15.132,289.3337,34.9409,-4.74274,-4.633129,"El Nino",1.001,-0.7035365,2.03,11.631,14.251,247.456,34.5632,-4.71903,NA,"El Nino",1.699,-0.38681373,2.35,11.584,13.303,210.3533,41.3099,-3.36398,-4.995475,"El Nino",2.07,-0.17008705,2.62,12.004,12.59,115.8,-10.0043,-3.40319,-0.908217,"El Nino",NA,1.427409091,0.58012,0.559863636,0.515956522,1.009954545,1.020958333,1.85135,NA,NA,NA,NA,NA,NA,-0.95860475,0.41451037,"Fall","Other"
2016,"OCT","King","NW-2013-1193150","13NWR10068","Jessie Huggins","Cascadia Research","NW","WA","Puget Sound","47.377","estimate","-123","estimate","NA","CBD","2016-OCT-11","Fresh Dead","N","2016-OCT-13","2016","OCT","13","Fresh Dead","N","Male","Calf","98","cm","actual","14","kg","actual","Y","CRC","frozen for later necropsy.","Harbor porpoise","Inland_WA","47.5407435925926","-122.471273851852","0.528726148148138","0.163743592592589","-123","47.377","Phocoena phocoena",2016-10-01,0.450263,0.0479869,0.0265565,0.0138274,0.312,-0.011316369,1.25,NA,15.132,289.3337,34.9409,-4.74274,-4.633129,"El Nino",1.001,-0.7035365,2.03,11.631,14.251,247.456,34.5632,-4.71903,NA,"El Nino",1.699,-0.38681373,2.35,11.584,13.303,210.3533,41.3099,-3.36398,-4.995475,"El Nino",2.07,-0.17008705,2.62,12.004,12.59,115.8,-10.0043,-3.40319,-0.908217,"El Nino",NA,1.427409091,0.58012,0.559863636,0.515956522,1.009954545,1.020958333,1.85135,NA,NA,NA,NA,NA,NA,-0.95860475,0.41451037,"Fall","Other"
2016,"OCT","Curry","NW-2016-1192681","16NWR10029","Jim Rice","Marine Mammal Institute, OSU","NW","OR","Pacific Ocean","42.74116","NA","-124.49789","NA","GPS","CBD","2016-OCT-28","Moderate Decomposition","N","2016-OCT-29","2016","OCT","29","Moderate Decomposition","N","Female","Adult","222","cm","actual","0","lb","estimate","N","NA","photographed and measured by volunteers","Striped dolphin","OR_Coast","42.4924266923077","-124.423019269231","0.0748707307692342","-0.248733307692312","-124.49789","42.74116","Stenella coeruleoalba",2016-10-01,0.450263,0.0479869,0.0265565,0.0138274,0.312,-0.011316369,1.25,NA,15.132,289.3337,34.9409,-4.74274,-4.633129,"El Nino",1.001,-0.7035365,2.03,11.631,14.251,247.456,34.5632,-4.71903,NA,"El Nino",1.699,-0.38681373,2.35,11.584,13.303,210.3533,41.3099,-3.36398,-4.995475,"El Nino",2.07,-0.17008705,2.62,12.004,12.59,115.8,-10.0043,-3.40319,-0.908217,"El Nino",NA,1.427409091,0.58012,0.559863636,0.515956522,1.009954545,1.020958333,1.85135,NA,NA,NA,NA,NA,NA,-0.95860475,0.41451037,"Fall","Dolphinidae"
2016,"OCT","Clallam","NW-2016-1193149","16NWR10036","Jessie Huggins","Cascadia Research","NW","WA","Pacific Ocean","48.3311","actual","-125","actual","GPS","N","2016-OCT-09","Fresh Dead","N","2016-OCT-11","2016","OCT","11","Fresh Dead","N","Male","Calf","111","cm","actual","14","kg","actual","Y","CRC/WDFW","dead, in mother.","Blainvilles beaked whale","Inland_WA","48.1414415904762","-124.188283641509","0.811716358490571","-0.189658409523808","-125","48.3311","Mesoplodon densirostris",2016-10-01,0.450263,0.0479869,0.0265565,0.0138274,0.312,-0.011316369,1.25,NA,15.132,289.3337,34.9409,-4.74274,-4.633129,"El Nino",1.001,-0.7035365,2.03,11.631,14.251,247.456,34.5632,-4.71903,NA,"El Nino",1.699,-0.38681373,2.35,11.584,13.303,210.3533,41.3099,-3.36398,-4.995475,"El Nino",2.07,-0.17008705,2.62,12.004,12.59,115.8,-10.0043,-3.40319,-0.908217,"El Nino",NA,1.427409091,0.58012,0.559863636,0.515956522,1.009954545,1.020958333,1.85135,NA,NA,NA,NA,NA,NA,-0.95860475,0.41451037,"Fall","Other"
2016,"OCT","Kitsap","NW-2016-1193154","16NWR10039","Jessie Huggins","Cascadia Research","NW","WA","Puget Sound","47.7836","estimate","-122","estimate","Internet/Software","Y","2016-OCT-31","Fresh Dead","N","2016-NOV-01","2016","NOV","1","Fresh Dead","N","Male","Calf","127","cm","actual","30","kg","estimate","Y","CRC/WDFW MMI","NA","Harbor porpoise","Inland_WA","47.6887632653061","-122.544285714286","-0.544285714285721","-0.0948367346938781","-122","47.7836","Phocoena phocoena",2016-10-01,0.450263,0.0479869,0.0265565,0.0138274,0.312,-0.011316369,1.25,NA,15.132,289.3337,34.9409,-4.74274,-4.633129,"El Nino",1.001,-0.7035365,2.03,11.631,14.251,247.456,34.5632,-4.71903,NA,"El Nino",1.699,-0.38681373,2.35,11.584,13.303,210.3533,41.3099,-3.36398,-4.995475,"El Nino",2.07,-0.17008705,2.62,12.004,12.59,115.8,-10.0043,-3.40319,-0.908217,"El Nino",NA,1.427409091,0.58012,0.559863636,0.515956522,1.009954545,1.020958333,1.85135,NA,NA,NA,NA,NA,NA,-0.95860475,0.41451037,"Fall","Other"
2016,"OCT","Clallam","NW-2016-1193148","16NWR10035","Jessie Huggins","Cascadia Research","NW","WA","Pacific Ocean","48.3118","actual","-125","actual","GPS","Y","2016-OCT-09","Fresh Dead","N","2016-OCT-11","2016","OCT","11","Fresh Dead","N","Female","Adult","431","cm","actual","NA","NA","NA","Y","CRC/Makah Fisheries/WDFW","first seen dead on Sunday (09-Oct), bleeding heavily from the mouth. Beachwalker was at site on Saturday and did not see the animal there. Species determined via genetic sample.","Blainvilles beaked whale","Inland_WA","48.1414415904762","-124.188283641509","0.811716358490571","-0.170358409523807","-125","48.3118","Mesoplodon densirostris",2016-10-01,0.450263,0.0479869,0.0265565,0.0138274,0.312,-0.011316369,1.25,NA,15.132,289.3337,34.9409,-4.74274,-4.633129,"El Nino",1.001,-0.7035365,2.03,11.631,14.251,247.456,34.5632,-4.71903,NA,"El Nino",1.699,-0.38681373,2.35,11.584,13.303,210.3533,41.3099,-3.36398,-4.995475,"El Nino",2.07,-0.17008705,2.62,12.004,12.59,115.8,-10.0043,-3.40319,-0.908217,"El Nino",NA,1.427409091,0.58012,0.559863636,0.515956522,1.009954545,1.020958333,1.85135,NA,NA,NA,NA,NA,NA,-0.95860475,0.41451037,"Fall","Other"
2016,"OCT","Jefferson","NW-2016-1191596","16NWR10004","Marine Science Center Port Townsend (East Jefferson Co. MMSN)","Port Townsend Marine Science Center/ East Jefferson Co. MMSN","NW","WA","Pacific Ocean","47.826","actual","-122.7","actual","GPS","CBD","2016-OCT-22","Moderate Decomposition","Y","NA","NA","NA","NA","NA","N","Unid","Unid","42","in","estimate","NA","NA","NA","N","NA","Freshly dead harbor porpoise on beach, south of south point on hood canal. No clear signs of cause of death - slight scavenging. (47.826 N / 122.700 W) Responder sent out to locate animal but was unable to find porpoise; pictures from original caller on file at PTMSC","Harbor porpoise","Inland_WA","47.8117218837209","-123.665621644444","-0.96562164444444","-0.0142781162790726","-122.7","47.826","Phocoena phocoena",2016-10-01,0.450263,0.0479869,0.0265565,0.0138274,0.312,-0.011316369,1.25,NA,15.132,289.3337,34.9409,-4.74274,-4.633129,"El Nino",1.001,-0.7035365,2.03,11.631,14.251,247.456,34.5632,-4.71903,NA,"El Nino",1.699,-0.38681373,2.35,11.584,13.303,210.3533,41.3099,-3.36398,-4.995475,"El Nino",2.07,-0.17008705,2.62,12.004,12.59,115.8,-10.0043,-3.40319,-0.908217,"El Nino",NA,1.427409091,0.58012,0.559863636,0.515956522,1.009954545,1.020958333,1.85135,NA,NA,NA,NA,NA,NA,-0.95860475,0.41451037,"Fall","Other"
2016,"SEP","Whatcom","NW-2016-1193814","16NWR09112","Rick Wood","Whatcom Marine Mammal Stranding Network","NW","WA","Pacific Ocean","48.5932","actual","-122.45","actual","GPS","CBD","2016-SEP-09","Moderate Decomposition","N","2016-SEP-09","2016","SEP","9","Moderate Decomposition","N","Female","Unid","42","in","actual","85","lb","estimate","Y","NA","Was used for necropsy training. and pectoral and mandible parts sent to Baylorfor Stephanie Norman's for bone density research project.","Harbor porpoise","Inland_WA","48.7796468787879","-122.626669302857","-0.176669302857135","0.186446878787876","-122.45","48.5932","Phocoena phocoena",2016-09-01,0.450263,0.0479869,0.0265565,0.0138274,1.001,-0.7035365,2.03,11.631,14.251,247.456,34.5632,-4.71903,NA,"El Nino",1.699,-0.38681373,2.35,11.584,13.303,210.3533,41.3099,-3.36398,-4.995475,"El Nino",2.07,-0.17008705,2.62,12.004,12.59,115.8,-10.0043,-3.40319,-0.908217,"El Nino",1.96,0.6964119,2.4,12.984,11.554,-7.3882,-160.3328,0.07782,4.019515,"El Nino",0.58012,0.559863636,0.515956522,1.009954545,1.020958333,1.85135,1.768333333,1.4381,NA,NA,NA,NA,-0.95860475,0.41451037,-0.7926585,0.29760325,"Fall","Other"
2016,"SEP","Curry","NW-2016-1191767","16NWR09040","Jim Rice","Marine Mammal Institute, OSU","NW","OR","Pacific Ocean","42.880235","NA","-124.525937","NA","Internet","CBD","2016-SEP-19","Advanced Decomposition","N","2016-SEP-20","2016","SEP","20","Advanced Decomposition","N","Unid","Unid","360","in","estimate","0","lb","estimate","N","NA","photographed by Beach Ranger","Humpback whale","OR_Coast","42.4924266923077","-124.423019269231","0.102917730769207","-0.38780830769231","-124.525937","42.880235","Megaptera novaeangliae",2016-09-01,0.450263,0.0479869,0.0265565,0.0138274,1.001,-0.7035365,2.03,11.631,14.251,247.456,34.5632,-4.71903,NA,"El Nino",1.699,-0.38681373,2.35,11.584,13.303,210.3533,41.3099,-3.36398,-4.995475,"El Nino",2.07,-0.17008705,2.62,12.004,12.59,115.8,-10.0043,-3.40319,-0.908217,"El Nino",1.96,0.6964119,2.4,12.984,11.554,-7.3882,-160.3328,0.07782,4.019515,"El Nino",0.58012,0.559863636,0.515956522,1.009954545,1.020958333,1.85135,1.768333333,1.4381,NA,NA,NA,NA,-0.95860475,0.41451037,-0.7926585,0.29760325,"Fall","Other"
2016,"SEP","Clallam","NW-2016-1193361","16NWR09071","Jonathan Scordino","Makah Fisheries Management","NW","WA","Pacific Ocean","48.3403","estimate","-125","estimate","Internet/Software","CBD","2016-SEP-05","Moderate Decomposition","Y","2016-SEP-05","2016","SEP","5","NA","N","Unid","Unid","NA","NA","NA","NA","NA","NA","N","NA","Nothing recorded","Harbor porpoise","Inland_WA","48.1414415904762","-124.188283641509","0.811716358490571","-0.198858409523808","-125","48.3403","Phocoena phocoena",2016-09-01,0.450263,0.0479869,0.0265565,0.0138274,1.001,-0.7035365,2.03,11.631,14.251,247.456,34.5632,-4.71903,NA,"El Nino",1.699,-0.38681373,2.35,11.584,13.303,210.3533,41.3099,-3.36398,-4.995475,"El Nino",2.07,-0.17008705,2.62,12.004,12.59,115.8,-10.0043,-3.40319,-0.908217,"El Nino",1.96,0.6964119,2.4,12.984,11.554,-7.3882,-160.3328,0.07782,4.019515,"El Nino",0.58012,0.559863636,0.515956522,1.009954545,1.020958333,1.85135,1.768333333,1.4381,NA,NA,NA,NA,-0.95860475,0.41451037,-0.7926585,0.29760325,"Fall","Other"
2016,"SEP","Clatsop","NW-2016-1192109","16NWR09058","D. Duffield","Portland State University","NA","OR","Pacific Ocean","45.78878","actual","-123.96977","actual","GPS","Y","2016-SEP-16","Advanced Decomposition","N","2016-SEP-17","2016","SEP","17","Advanced Decomposition","N","Male","Subadult","1160","cm","estimate","NA","NA","NA","Y","D'Alessandro et al.","NA","Humpback whale","OR_Coast","46.0220062222892","-123.950367246988","0.0194027530120309","0.233226222289154","-123.96977","45.78878","Megaptera novaeangliae",2016-09-01,0.450263,0.0479869,0.0265565,0.0138274,1.001,-0.7035365,2.03,11.631,14.251,247.456,34.5632,-4.71903,NA,"El Nino",1.699,-0.38681373,2.35,11.584,13.303,210.3533,41.3099,-3.36398,-4.995475,"El Nino",2.07,-0.17008705,2.62,12.004,12.59,115.8,-10.0043,-3.40319,-0.908217,"El Nino",1.96,0.6964119,2.4,12.984,11.554,-7.3882,-160.3328,0.07782,4.019515,"El Nino",0.58012,0.559863636,0.515956522,1.009954545,1.020958333,1.85135,1.768333333,1.4381,NA,NA,NA,NA,-0.95860475,0.41451037,-0.7926585,0.29760325,"Fall","Other"
2016,"SEP","San Juan","NW-2016-1191331","16NWR09021","Volunteer","Whale Museum","NW","WA","Pacific Ocean","48.6","actual","-123","actual","GPS","CBD","2016-SEP-13","Fresh Dead","N","2016-SEP-13","2016","SEP","13","Fresh Dead","N","Unid","Adult","150","cm","estimate","NA","NA","NA","Y","WM","Soundwatch saw a harbor porpoise killed by transient killer whales (T65B and T100s). Part of the internal organs and skeleton were found floating, intact, at the surface so were collected for examination.","Harbor porpoise","Inland_WA","48.4573504957265","-122.95573","0.0442699999999974","-0.142649504273507","-123","48.6","Phocoena phocoena",2016-09-01,0.450263,0.0479869,0.0265565,0.0138274,1.001,-0.7035365,2.03,11.631,14.251,247.456,34.5632,-4.71903,NA,"El Nino",1.699,-0.38681373,2.35,11.584,13.303,210.3533,41.3099,-3.36398,-4.995475,"El Nino",2.07,-0.17008705,2.62,12.004,12.59,115.8,-10.0043,-3.40319,-0.908217,"El Nino",1.96,0.6964119,2.4,12.984,11.554,-7.3882,-160.3328,0.07782,4.019515,"El Nino",0.58012,0.559863636,0.515956522,1.009954545,1.020958333,1.85135,1.768333333,1.4381,NA,NA,NA,NA,-0.95860475,0.41451037,-0.7926585,0.29760325,"Fall","Other"
2016,"SEP","Grays Harbor","NW-2016-1193147","16NWR09070","Jessie Huggins","Cascadia Research","NW","WA","Pacific Ocean","47.0359","actual","-124","actual","GPS","N","2016-SEP-29","Fresh Dead","N","2016-SEP-29","2016","SEP","29","Fresh Dead","N","Female","Calf","104","cm","actual","25","lb","estimate","Y","CRC","park ranger removed from beach, held on ice for next day","Harbor porpoise","WA_Coast","47.059031","-124.159597888889","-0.159597888888882","0.0231309999999993","-124","47.0359","Phocoena phocoena",2016-09-01,0.450263,0.0479869,0.0265565,0.0138274,1.001,-0.7035365,2.03,11.631,14.251,247.456,34.5632,-4.71903,NA,"El Nino",1.699,-0.38681373,2.35,11.584,13.303,210.3533,41.3099,-3.36398,-4.995475,"El Nino",2.07,-0.17008705,2.62,12.004,12.59,115.8,-10.0043,-3.40319,-0.908217,"El Nino",1.96,0.6964119,2.4,12.984,11.554,-7.3882,-160.3328,0.07782,4.019515,"El Nino",0.58012,0.559863636,0.515956522,1.009954545,1.020958333,1.85135,1.768333333,1.4381,NA,NA,NA,NA,-0.95860475,0.41451037,-0.7926585,0.29760325,"Fall","Other"
2016,"SEP","Pacific","NW-2016-1192110","16NWR09059","D. Duffield","Portland State University","NA","WA","Pacific Ocean","46.54241","actual","-124.06208","actual","GPS","CBD","2016-SEP-19","Moderate Decomposition","N","2016-SEP-20","2016","SEP","20","Moderate Decomposition","N","Female","Subadult","205","cm","actual","NA","NA","NA","Y","Duffield, D'Alessandro et al.","most notable findings were an adrenal cortex:medulla ratio of 1:2 and hemorrhage on the pancreas and dorsal kidney attachment; the dolphin had good body condition, meningitis and bronchopneumonia per histo","Striped dolphin","WA_Coast","46.4619215632911","-124.065987303797","-0.00390730379747595","-0.0804884367088547","-124.06208","46.54241","Stenella coeruleoalba",2016-09-01,0.450263,0.0479869,0.0265565,0.0138274,1.001,-0.7035365,2.03,11.631,14.251,247.456,34.5632,-4.71903,NA,"El Nino",1.699,-0.38681373,2.35,11.584,13.303,210.3533,41.3099,-3.36398,-4.995475,"El Nino",2.07,-0.17008705,2.62,12.004,12.59,115.8,-10.0043,-3.40319,-0.908217,"El Nino",1.96,0.6964119,2.4,12.984,11.554,-7.3882,-160.3328,0.07782,4.019515,"El Nino",0.58012,0.559863636,0.515956522,1.009954545,1.020958333,1.85135,1.768333333,1.4381,NA,NA,NA,NA,-0.95860475,0.41451037,-0.7926585,0.29760325,"Fall","Dolphinidae"
2016,"SEP","Coos","NW-2016-1191774","16NWR09047","Jim Rice","Marine Mammal Institute, OSU","NW","OR","Pacific Ocean","43.03154","NA","-124.44791","NA","GPS","CBD","2016-SEP-25","Moderate Decomposition","N","2016-SEP-25","2016","SEP","25","Moderate Decomposition","N","Unid","Calf","36","in","estimate","0","lb","estimate","N","NA","photographed by Beach Ranger","Harbor porpoise","OR_Coast","43.2689689824561","-124.401110482759","0.0467995172413964","0.237428982456137","-124.44791","43.03154","Phocoena phocoena",2016-09-01,0.450263,0.0479869,0.0265565,0.0138274,1.001,-0.7035365,2.03,11.631,14.251,247.456,34.5632,-4.71903,NA,"El Nino",1.699,-0.38681373,2.35,11.584,13.303,210.3533,41.3099,-3.36398,-4.995475,"El Nino",2.07,-0.17008705,2.62,12.004,12.59,115.8,-10.0043,-3.40319,-0.908217,"El Nino",1.96,0.6964119,2.4,12.984,11.554,-7.3882,-160.3328,0.07782,4.019515,"El Nino",0.58012,0.559863636,0.515956522,1.009954545,1.020958333,1.85135,1.768333333,1.4381,NA,NA,NA,NA,-0.95860475,0.41451037,-0.7926585,0.29760325,"Fall","Other"
2016,"SEP","Grays Harbor","NW-2016-1191243","16NWR09015","Jessie Huggins","Cascadia Research","NW","WA","Pacific Ocean","47.043","actual","-124","actual","Internet/Software","CBD","2016-SEP-23","Fresh Dead","N","2016-SEP-24","2016","SEP","24","Fresh Dead","N","Unid","Calf","110","cm","estimate","NA","NA","NA","N","NA","reported evening of the 23rd, state parks unable to locate next morning","Harbor porpoise","WA_Coast","47.059031","-124.159597888889","-0.159597888888882","0.0160309999999981","-124","47.043","Phocoena phocoena",2016-09-01,0.450263,0.0479869,0.0265565,0.0138274,1.001,-0.7035365,2.03,11.631,14.251,247.456,34.5632,-4.71903,NA,"El Nino",1.699,-0.38681373,2.35,11.584,13.303,210.3533,41.3099,-3.36398,-4.995475,"El Nino",2.07,-0.17008705,2.62,12.004,12.59,115.8,-10.0043,-3.40319,-0.908217,"El Nino",1.96,0.6964119,2.4,12.984,11.554,-7.3882,-160.3328,0.07782,4.019515,"El Nino",0.58012,0.559863636,0.515956522,1.009954545,1.020958333,1.85135,1.768333333,1.4381,NA,NA,NA,NA,-0.95860475,0.41451037,-0.7926585,0.29760325,"Fall","Other"
2016,"SEP","Kitsap","CRC-1561","NA","NA","NA","NA","WA","NA","47.414","NA","-122.54","NA","NA","CBD","9/3/16","Dead","NA","NA","NA","NA","NA","NA","NA","Male","Calf","NA","NA","NA","NA","NA","NA","NA","NA","NA","Harbor porpoise","Inland_WA","47.6887632653061","-122.544285714286","-0.00428571428571445","0.27476326530612","-122.54","47.414","Phocoena phocoena",2016-09-01,0.450263,0.0479869,0.0265565,0.0138274,1.001,-0.7035365,2.03,11.631,14.251,247.456,34.5632,-4.71903,NA,"El Nino",1.699,-0.38681373,2.35,11.584,13.303,210.3533,41.3099,-3.36398,-4.995475,"El Nino",2.07,-0.17008705,2.62,12.004,12.59,115.8,-10.0043,-3.40319,-0.908217,"El Nino",1.96,0.6964119,2.4,12.984,11.554,-7.3882,-160.3328,0.07782,4.019515,"El Nino",0.58012,0.559863636,0.515956522,1.009954545,1.020958333,1.85135,1.768333333,1.4381,NA,NA,NA,NA,-0.95860475,0.41451037,-0.7926585,0.29760325,"Fall","Other"
