County,National.Database.Number,Field.Number,Nmfs.Regional.Number,Confidence.Code,Common.Name,Genus,Species,Report.Status,Examiner.Name,Affiliation,Stranding.Agreement.Authority,Region,Country,City,State,Body.of.Water,Locality.Detail,Latitude,Latitude.Units,Latitude.Actual.Estimate,Longitude,Longitude.Units,Longitude.Actual.Estimate,How.lat.long.determined,Restrand,Findings.of.Human.Interaction,Observation.Date,Year.of.Observation,Month.of.Observation,Day.of.Observation,How.Observed,Obs.Date.estimate.explaination,Observation.Date.Act.Est,Observation.Status,Not.Able.to.Examine,Date.of.Examination,Year.of.Examination,Month.of.Examination,Day.of.Examination,Condition.at.Examination,Left.at.Site,Sex,Age.Class,Length,Length.Units,Length.actual.estimate,Weight,Weight.Units,Date.of.Necropsy,Year.of.Necropsy,Month.of.Necropsy,Day.of.Necropsy,Stranding.Necropsied.By,Additional.Remarks,Cetacean.Common.Name,Water.Body,mean_lat,mean_long,Long_error,Lat_error,long_corr,lat_corr
Island,NW-2014-1169110,14Pp01SepWI-08,14NWR09040,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Sandy Dubpernell,Central Puget Sound Marine Mammal Stranding Network,Central Puget Sound Marine Mammal Stranding Network,NW,United States,Whidbey,WA,Pacific Ocean,"Penn Cove, north of Long Point Manor 1 mile",48.1336,decimal degrees,estimate,-122.3853,decimal degrees,estimate,Internet,N,CBD,2014-SEP-01,2014,SEP,1,NA,NA,NA,Alive,N,2014-SEP-01,2014,SEP,1,Fresh Dead,Y,Male,Adult,145,cm,actual,222.6,kg,2014-SEP-03,2014,SEP,3,Norman et al,"Approx. 1:30 pm on 9/1/14 we received a report from local residents Alice Schisel and Al Tennant about a live porpoise half on the beach, half in the water north of Long Point on Penn Cove. Some kayaker flipped it over, no wounds or injuries noted. Large and healthy looking and pushed it back into the water where it sank. At approx. 3pm. Flossie Pearson relocated the carcass. It was large and in perfect shape. The carcass was collected and held on ice for necropsy on 9/3/14 performed by Norman et al. Possible lung pathology. Tissue samples taken for further study.",Harbor porpoise,Inland_WA,4.81E+14,-1.95E+14,-1823.541853,0.012839233,-1.95E+14,481336
Island,NW-2013-1155409,13Pp14DecWI-03,13NWR12019,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Sandy Dubpernell,Central Puget Sound Marine Mammal Stranding Network,Central Puget Sound Marine Mammal Stranding Network,NW,United States,Whidbey Island,WA,Pacific Ocean,"Penn Cove, Long Point Manor, end of marine Drive",48.1328,decimal degrees,estimate,-122.3914,decimal degrees,estimate,Internet,N,N,2013-DEC-14,2013,DEC,14,Beach or Land,NA,NA,Fresh Dead,N,2013-DEC-14,2013,DEC,14,Fresh Dead,N,Male,Adult,166,cm,actual,297,kg,2013-DEC-15,2013,DEC,15,Norman et al,"A call was received about a dead harbor porpoise. Sarah Schmidt (responder) secured it for examination on Friday. Carcass was extensively scavenged. Dorsal fin and half of fluke missing. Scavenged to rib bones. Left flipper missing. Bite marks visible (raccoon or coyote?) Moderately poor body condition. Measurements taken. Carcass LAS for possible in situ necropsy. In situ necropsy performed on 12/14/13 by Norman, Klope and Hein. COD undetermined. Carcass severely scavenged, tissues collected where available. Frozen and formalin. Pending histopathology. Condition: very thin most of thoracic tissues scavenged down to the bone left eye missing, right eye intact most of blowhole gone due to scavenging left pectoral flipper, dorsal fin and left fluke scavend and missing several firm round off-white masses scattered throught both lungs severl like nodukles at edges of both liver lobes. Right lobe appears significantly firmer and larger than left lobe. stomach empty excelt for several very thin nematode type worms. Tissues collected where available and saved for histopathology.",Harbor porpoise,Inland_WA,4.81E+14,-1.95E+14,-1823.535753,0.013639233,-1.95E+14,481328
Jefferson,NW-2009-1151274,CRC-962,09NWR07193,Confirmed- High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Chrissy McLean,Port Townsend Marine Science Center/ East Jefferson Co. MMSN,Port Townsend Marine Science Center/ East Jefferson Co. MMSN,NW,NA,Port Townsend,WA,Strait of Juan de Fuca,30ft S of Old Ft Townsend State Park,48.1292,dd.dddd,actual,-123.3131,dd.dddd,actual,GPS,N,N,2009-JUL-29,2009,JUL,29,Beach or Land,NA,NA,Fresh Dead,N,2009-JUL-29,2009,JUL,29,Fresh Dead,N,Male,Calf,74,cm,actual,7,kg,2009-AUG-06,2009,AUG,6,CRC,Picked up by Chrissy & put on ice. JLH picked up & put in freezer for necropsy the following week.,Harbor porpoise,Inland_WA,4.78E+14,-1.24E+14,-0.451508342,-0.288359303,-1233131,481292
Clallam,NW-2009-1103141,09-CM-032,09NWR08042,Confirmed - Medium Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Olympic Nat. Park,Olympic National Park,Olympic National Park,NW,United States,Ozette,WA,Pacific Ocean,Sand Point,48.125311,decimal degrees,estimate,-124.7102,decimal degrees,estimate,Internet,N,CBD,2009-AUG-11,2009,AUG,11,Beach or Land,NA,NA,Moderate Decomposition,Y,NA,NA,NA,NA,NA,N,Unid,Adult,60,in,estimate,150,lb,NA,NA,NA,NA,NA,NA,Harbor porpoise,Inland_WA,4.82E+14,-1.24E+14,0.513674299,0.049687086,-1247102,48125311
Clallam,NW-2017-1195781,CRC-1583,17NWR04033,Confirmed- Medium Report,Unidentified Dolphin/Porpoise,NA,NA,Validated,Jessie Huggins,Cascadia Research,Cascadia Research,NW,United States,Ozette,WA,Pacific Ocean,"300m south of sand point, Ozette",48.125,decimal degrees,estimate,-124.71,decimal degrees,estimate,NA,N,Y,2017-APR-01,2017,APR,1,Beach or Land,NA,NA,Fresh Dead,Y,NA,NA,NA,NA,Fresh Dead,N,Unid,Unid,183,cm,estimate,NA,NA,NA,NA,NA,NA,NA,no response due to location and condition,Unidentified,Inland_WA,4.82E+14,-1.24E+14,0.513474299,0.049998086,-12471,48125
Island,NW-2017-1198967,17Pp19SepWI-09,17NWR09052,Confirmed - Medium Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Sandy Dubpernell,Central Puget Sound Marine Mammal Stranding Network,Central Puget Sound Marine Mammal Stranding Network,NW,United States,Whidbey Island,WA,Pacific Ocean,Saratoga Passage by last house in locked community of Hidden Beach.,48.123,decimal degrees,estimate,-122.56,decimal degrees,estimate,Internet,N,N,2017-SEP-19,2017,SEP,19,Beach or Land,NA,NA,Moderate Decomposition,N,2017-SEP-19,2017,SEP,19,Moderate Decomposition,N,Unid,Calf,100,cm,estimate,30,kg,NA,NA,NA,NA,NA,"A small harbor porpoise carcass was reported on lying on the beach at a gated and locked private vacation property community. No SN volunters were able to respond immediately because no access wsa available through the community gate. Attempts to find the carcass the next day were unsuccessful as it had probably washed out. The initial caller sent photos showing a small porpoise lying on its right side. There was extensive scavenging down to the ribs on the dorsal surface from just behind the gape to the base of the dorsal fin. On October 18, a report was received about a very highly scavenged and decomposed harbor porpoise located at the northern end of Hidden Beach outside of the locked community. A SN volunteer investigated and found it too scavenged, decomposed and broken to be of sampling value. The carcass was LAS. This was possibly the same animal initially reported the previous month as judged by the location.",Harbor porpoise,Inland_WA,4.81E+14,-1.95E+14,-1823.367153,0.023439233,-1.95E+14,48123
Clallam,NW-2019-1214687,CRC-1757,19NWR08019,Confirmed - Medium Report,"Porpoise, Dall's",Phocoenoides,dalli,Validated,Jessie Huggins,Cascadia Research,Cascadia Research,NW,,Forks,WA,Pacific Ocean,2500 yrds S of Sand Point,48.123,decimal degrees,estimate,-124.71,decimal degrees,estimate,Internet,N,CBD,2019-AUG-03,2019,AUG,3,Beach or Land,,,Fresh Dead,N,,,,,Fresh Dead,N,Female,Calf,90,cm,estimate,0,,,,,,,"seen on 03 Aug and reported to park rangers, but not reported by park staff to stranding netowrk until 13 Aug. CRC followed up with RP for photos to confirm species and condition.. some skin sloughing but otherwise intact. . not examined",,,,,,,,
Jefferson County,NW-2016-1191951,EJC_2016_024,16NWR11001,Confirmed - Minimum,"Porpoise, harbor",Phocoena,phocoena,Validated,Marine Science Center Port Townsend (East Jefferson Co. MMSN),Port Townsend Marine Science Center/ East Jefferson Co. MMSN,Port Townsend Marine Science Center/ East Jefferson Co. MMSN,NW,United States,Fort Flagler State Park,WA,Pacific Ocean,Near North end of Marrowstone Island,48.119444,decimal degrees,actual,-122.744722,decimal degrees,actual,GPS,N,CBD,2016-NOV-01,2016,NOV,1,Beach or Land,NA,NA,Advanced Decomposition,N,2016-NOV-01,2016,NOV,1,Advanced Decomposition,N,Unid,Unid,51,in,estimate,NA,NA,NA,NA,NA,NA,NA,"Head missing or decomposed skeleton visable to mid-ribs. Lower part of body and tail intact. Small injury noted on ventral side (red spot in photo). Edges are sharp. Otherwise, animal too deteriorated to determine cause of death",Harbor porpoise,Inland_WA,47835433,-1.23E+11,-0.163705625,-0.284011,-122744722,48119444
Clallam,NW-2011-1137445,MKH2011-016,11NWR07080,Confirmed- High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Adrianne Akmajian,Makah Fisheries Management,Makah Fisheries Management,NW,NA,Ozette,WA,Pacific Ocean,Offshore of Sand Point,48.1181,dd.dddd,NA,-124.76,dd.dddd,NA,GPS,N,CBD,2011-JUL-22,2011,JUL,22,Floating,NA,NA,Advanced Decomposition,N,2011-JUL-22,2011,JUL,22,Advanced Decomposition,N,Female,Adult,160,cm,Estimated,NA,NA,2011-JUL-25,2011,JUL,25,MFM,"Found floating offshore of Sand Point on way back from outer coast survey. Full-term fetus partially hanging out of adult - tail first. JS cut genital opening to expose fetus, still attached to placenta so collected placenta and umbilical cord for testing. No other tissues sampled, both carcasses left floating at site.",Harbor porpoise,Inland_WA,4.82E+14,-1.24E+14,0.563474299,0.056898086,-12476,481181
Clallam,NW-2018-1204284,JDF18Aug16a,18NWR08004,NA,"Porpoise, harbor",Phocoena,phocoena,OPEN,Tamara Galvan,Feiro Marine Life Center,Feiro Marine Life Center,NW,United States,Port Angeles,WA,Pacific Ocean,"Juan de Fuca Strait, east of Morse Creek",48.118,decimal degrees,estimate,-123.348,decimal degrees,estimate,Internet,NA,CBD,2018-AUG-16,2018,AUG,16,Beach or Land,NA,NA,Fresh Dead,NA,2018-AUG-16,2018,AUG,16,Fresh Dead,NA,Male,Adult,152,cm,actual,44.5,kg,2018-Aug-25,2018,AUG,25,Jessie Higgins,NA,Harbor porpoise,Inland_WA,4.82E+14,-1.24E+14,-0.848525701,0.056998086,-123348,48118
Clallam,NW-2013-1151322,CRC-1273,13NWR07059,Confirmed- High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Katy Reid,Cascadia Research,Cascadia Research,NW,NA,Port Angeles,WA,Strait of Juan de Fuca,4 Seasons beach,48.118,dd.dddd,estimate,-123.3501,dd.dddd,estimate,Internet/Software,N,Y,2013-JUL-17,2013,JUL,17,Beach or Land,NA,NA,Alive,N,2013-JUL-17,2013,JUL,17,Alive,N,Unid,Calf,75,cm,estimate,8,kg,NA,NA,NA,NA,NA,"Reported live stranded in shallow water @18:30. Katy arrived at 2000, animal was still alive on rocky beach. Under direction of JLH, took to deeper water and supported it until it swam away on its own. Swam 50ft offshore and parall to beach for a while, t",Harbor porpoise,Inland_WA,4.82E+14,-1.24E+14,-0.846425701,0.056998086,-1233501,48118
Island,NW-2016-1196712,16Pp20AugCI-01,16NWR08125,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Sandy Dubpernell,Central Puget Sound Marine Mammal Stranding Network,Central Puget Sound Marine Mammal Stranding Network,NW,United States,Camano Island,WA,Pacific Ocean,"Port Susan, south of Iverson Beach community",48.11786,decimal degrees,actual,-122.27411,decimal degrees,actual,GPS,N,N,2016-AUG-20,2016,AUG,20,Beach or Land,NA,NA,Fresh Dead,N,2016-AUG-20,2016,AUG,20,Fresh Dead,N,Male,Adult,157,cm,actual,200,lb,2017-MAY-08,2017,MAY,8,"Norman, Hansen","Porpoise initially seen a day earlier swimming off the beach, attempting to beach itself. It was seen dead on the beach the following day. Carcass collected by SN volunteer and delivered to a SN freezer. No measurements taken, no level A at that time. Level A and NDB entry not completed until carcass was thawed and necropsied on May 8, 2017 at Sand Point, Seattle by Dr. S.Norman and Dr.B Hansen. Necropsy: male adult Pp in fresh postmortem condition and fair nutritional condition. A 5x6 cm oval to round mass adhered to dorsal surface of right lung lobe. On cut surface, is hollow inside - no parasites or fluid noted inside. At least 20 other small, firm, pale tan nodules along the lateral lobe edges of both lungs. Stomach empty. Liver appeared normal externally. On cut surface, many of the bile ducts were thickened and firm. The right kidney was normal. Most of the internal structure of the left kidney was displaced by a large (approx 10x10 cm) firm raised, nodular mass that was pale tan on cut surface. Tissues sent to ZooPath for analysis,",Harbor porpoise,Inland_WA,4.81E+14,-1.95E+14,-1823.653043,0.028579233,-1.95E+14,4811786
Clallam,NW-2016-1189978,JdF26July1A,16NWR07032,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Helle Andersen,Feiro Marine Life Center,Feiro Marine Life Center,NW,United States,Port Angeles,WA,Pacific Ocean,At the mouth of Lees Creek,48.114805,decimal degrees,estimate,-123.388289,decimal degrees,NA,Internet,N,N,2016-JUL-26,2016,JUL,26,Beach or Land,NA,NA,Moderate Decomposition,N,2016-JUL-26,2016,JUL,26,Moderate Decomposition,N,Male,Calf,72,cm,actual,NA,kg,NA,NA,NA,NA,NA,NA,Harbor porpoise,Inland_WA,4.82E+14,-1.24E+14,-0.808236701,0.060193086,-123388289,48114805
Jefferson,NW-2014-1159863,EJC-2014-034,14NWR08096,Confirmed - Medium Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Marine Science Center Port Townsend (East Jefferson Co. MMSN),Port Townsend Marine Science Center/ East Jefferson Co. MMSN,Port Townsend Marine Science Center/ East Jefferson Co. MMSN,NW,United States,Nordland,WA,Pacific Ocean,"Fort Flagler State park, 150 yards south of Marrowstone point",48.099995,decimal degrees,estimate,-122.68897,decimal degrees,estimate,Internet,N,CBD,2014-AUG-31,2014,AUG,31,NA,NA,NA,Advanced Decomposition,N,2014-AUG-31,2014,AUG,31,Advanced Decomposition,N,Unid,Unid,31,cm,actual,12.5,lb,NA,NA,NA,NA,NA,"Missing head, skin missing on one side, heavily scavenged. Ragged edges around openings and on skin. Skin lacerations in front of tail fins. Did not appear very fresh, tissues brown/pale in color. Carried into shallow water for disposal.",Harbor porpoise,Inland_WA,4.78E+14,-1.24E+14,-1.075638342,-0.259154303,-12268897,48099995
Island,NW-2014-1156093,14Pp15JanCI-01,14NWR01029,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Sandy Dubpernell,Central Puget Sound Marine Mammal Stranding Network,Central Puget Sound Marine Mammal Stranding Network,NW,United States,Camano Island,WA,Pacific Ocean,"Driftwood Shores, eastside of Camano Island",48.099,decimal degrees,estimate,-122.223,decimal degrees,estimate,Map,N,N,2014-JAN-15,2014,JAN,15,Beach or Land,NA,NA,Fresh Dead,N,2014-JAN-14,2014,JAN,14,Fresh Dead,N,Male,Adult,145.5,cm,actual,232,kg,2014-JAN-18,2014,JAN,18,Norman et al,"A dead harbor porpoise was reported under driftwood on Driftwood shores beach. The carcass appeared to be fresh dead. Jen chapin and others collected the carcass on 1/15/14 and transported it to Caroline Spoehar in anacortes for a necropsy in Oak harbor on 1/18/14. The carcass was kept cool, but not frozen. The necropsy was performed by Norman et al. It was actually code 3+ with little odor but some organs were ""cooked"". There were extensive abrasions of the epithelium from rolling around on the beach. Stomach flukes were noted. No significant findings. The carcass was completely flensed and the skeleton frozen for eventual transfer for a research project at Baylor University.",Harbor porpoise,Inland_WA,4.81E+14,-1.95E+14,-1823.704153,0.047439233,-1.95E+14,48099
Clallam,NW-2011-1131166,050811-5,11NWR05001,Confirmed - Minimum,"Porpoise, harbor",Phocoena,phocoena,Validated,Marine Science Center Port Townsend (East Jefferson Co. MMSN),NA,Port Townsend Marine Science Center/ East Jefferson Co. MMSN,NW,United States,Sequim,WA,Pacific Ocean,"Sequim Bay, Port Williams Rd",48.0975,decimal degrees,estimate,-123.0464,decimal degrees,NA,Internet,N,CBD,2011-MAY-08,2011,MAY,8,NA,NA,NA,Moderate Decomposition,N,2011-MAY-08,2011,MAY,8,Moderate Decomposition,N,Female,Unid,48,in,estimate,50,lb,NA,NA,NA,NA,NA,Heather Jones contacted Jessie Huggins at Cascadia Research about the porpoise. Jessie decided not to do a necropsy because the internal organs had already been scavenged. She did identify it as a female. The individual who reported the animal sent in a picture which is on file at PTMSC.,Harbor porpoise,Inland_WA,4.82E+14,-1.24E+14,-1.150125701,0.077498086,-1230464,480975
Island,NW-2011-1131894,11Pp23AprWI-02,11NWR04010,Confirmed - Medium Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Sandy Dubpernell,Central Puget Sound Marine Mammal Stranding Network,Central Puget Sound Marine Mammal Stranding Network,NW,United States,Whidbey Island,WA,Pacific Ocean,approx 1/2 way between Searchlight Pt and Camp Casey entrances to beach at Fort Casey State park,48.097,decimal degrees,estimate,-122.417,decimal degrees,estimate,Map,N,CBD,2011-APR-23,2011,APR,23,NA,NA,NA,Fresh Dead,N,2011-APR-23,2011,APR,23,Fresh Dead,N,Female,Adult,155,cm,estimate,90,lb,2011-MAY-15,2011,MAY,15,B. Hanson et al,"A dead harbor porpoise was reported on April 23, 2011. Location: on the beach approx 1/2 way between the entry at Camp Case and Searchlight Point, Fort Casey State Park. Matt and Daniel Klope responded and found an adult female very fresh dead. The carcass showed a few cuts, but not orca rakes. The carcass was collected and frozen for necropsy. The frozen carcass was later collected by Brad Hanson of the NWFSC for use in a necropsy training session. Length 155 cm Girth max 86 cm blubber: D 2.26 cm  L 2.4 cm  V 2.06 cm samples taken: stomach, stomach contents, muscle, liver, kidney,skin, feces Brad Hanson,NWFSC",Harbor porpoise,Inland_WA,4.81E+14,-1.95E+14,-1823.510153,0.049439233,-1.95E+14,48097
Island,NW-2012-1143034,12Pp11MayWI-04,12NWR05011,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Sandy Dubpernell,Central Puget Sound Marine Mammal Stranding Network,Central Puget Sound Marine Mammal Stranding Network,NW,United States,Whidbey Island,WA,Pacific Ocean,Admiralty Inlet. 200 feet south of the Camp Casey beach access near the picnic area and SeaLab.,48.09691,decimal degrees,actual,-122.4095,decimal degrees,actual,GPS,N,CBD,2012-MAY-11,2012,MAY,11,Beach or Land,NA,NA,Advanced Decomposition,N,2012-MAY-11,2012,MAY,11,Advanced Decomposition,N,Unid,Subadult,130,cm,actual,100,kg,NA,NA,NA,NA,NA,"The CPSMMSN received a call from Robin at Camp Casey, 360-678-5050, reporting a dead porpoise on the beach approx. 200 feet south of the Camp Casey Sea Lab. It had been quite scavenged and the internal organs were extruding onto the beach. The RP sent some photos, then Susan and Howard of the CPSMMSN responded. More photos were taken and forwarded to the CPSMMSN staff. A blubber sample was collected but the scavenging and deterioration of the carcass left the internal organs too decomposed for collection and further testing. The carcass was dragged to the edge of the water and upon return the next day was not found on the beach.",Harbor porpoise,Inland_WA,4.81E+14,-1.95E+14,-1823.517653,0.049529233,-1.95E+14,4809691
Clallam,NW-2014-1176979,JDF22JULY14A,14NWR07135,Confirmed - Minimum,"Porpoise, harbor",Phocoena,phocoena,Validated,Public,Feiro Marine Life Center,Feiro Marine Life Center,NW,United States,Sequim,WA,Pacific Ocean,S of Pt Williams boat ramp,48.096475,decimal degrees,estimate,-123.046386,decimal degrees,estimate,Internet,N,CBD,2014-JUL-22,2014,JUL,22,NA,NA,NA,Alive,Y,NA,NA,NA,NA,NA,Y,Unid,Calf,30,in,estimate,NA,NA,NA,NA,NA,NA,NA,Called in on MMSN hotline. No visible signs of injury,Harbor porpoise,Inland_WA,4.82E+14,-1.24E+14,-1.150139701,0.078523086,-123046386,48096475
Island,NW-2012-1143035,12Pp11MayWI-05,12NWR05012,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Sandy Dubpernell,Central Puget Sound Marine Mammal Stranding Network,Central Puget Sound Marine Mammal Stranding Network,NW,United States,Whidbey Island,WA,Pacific Ocean,"Admiralty Inlet, Fort Casey State Park beach approx midway between the lighthouse and the steps from Searchlight Point.",48.09352,decimal degrees,actual,-122.40804,decimal degrees,actual,GPS,N,CBD,2012-MAY-11,2012,MAY,11,Beach or Land,NA,NA,Advanced Decomposition,N,2012-MAY-11,2012,MAY,11,Advanced Decomposition,N,Female,Adult,125,cm,actual,143,kg,NA,NA,NA,NA,NA,"Upon returning home the evening of may 11, after responding to the dead porpoise at Camp Casey, the CPSMMSN received a message from Elizabeth Murray, 413=212-6635, reporting a dead porpoise at Fort Casey (adjacent to where we had responded to the first porpoise). The description sounded similar to the first porpoise with a lot of scavenging - but the location of the carcass caused us to believe this was a second animal. The message was received at about 8:30 pm. Howard Garrett and Susan Berta returned to Fort Casey, arriving about 9pm. With fading light and rising tide, we made it to the porpoise site just before dark. We were able to determine that this was a second porpoise, though in similar condition to the first - highly scavenged and too decomposed to collect tissue samples. since we had to walk back in darkness and with a rising tide, we were able to only take a quick measurement and some photos, then tied the carcass to driftlogs. We returned the next afternoon, May 12, to further examine the carcass and take a blubber sample. KOMO 4 News came and covered the story. This was a larger porpoise, female, 58.5"", but too scavenged and decomposed to determine cause of death. The carcass was marked with a green grease pen ""X"" and left at the site (near the driftwood at high tide line )- the park was busy and most people were down at the waterline, so we left it where people would have less interaction with it, hoping the next tide would take it out. During a COASST walk on May 16, Jill Hein, Sandy Dubpernell, Kelly Zupich and Gary Donovan, Stranding Network responders, came upon the porpoise carcass left by Susan and Howard. SD noted that the skull and mandibles appeared to be intact. The skull and mandibles were then collected and frozen for further examination and cleaning for educational purposes.",Harbor porpoise,Inland_WA,4.81E+14,-1.95E+14,-1823.519113,0.052919233,-1.95E+14,4809352
